ID;X;Y;CATEGORY;NAME;WWW
1140;1086139;6817486;COM;twomobile - Ein Unternehmen der Tellme! Mobile GmbH;
1141;1137199;6851012;COM;O 2 Partner-Shop;
1142;954383;6828195;COM;my-eXtra Bünde;https://myextra-buende.storeship.com
1143;989719;6839685;COM;Telekom Shop Porta Westfalica Barkhausen;http://www.telekomshop.de
1144;989690;6797640;COM;Foto Zeugner;http://www.foto-zeugner.de
1145;971870;6741419;COM;Heinrich Sandforth Radio Sandforth Rundfunk- spezialgeschäft;
1146;962746;6760546;COM;Euronics;
1147;932093;6775921;COM;o2 Premium Partner Gütersloh 1 ATC Vertriebs GmbH;
1148;1059476;6668062;COM;Media Service Center;
1150;982471;6694453;COM;expert Gerlach;
1151;984530;6695797;COM;City Foto Marsberg;http://www.photo-limpinsel.de
1152;1031265;6638196;COM;VF PS Fritzlar Mobilfunk Klein;
1153;1013600;6587869;COM;Vodafone Shop Neustadt Inh. Karsten Seim /Partneragentur;
1154;996351;6541971;COM;Foto Halbich;http://www.foto-halbich.de
1155;964247;6540528;COM;BASE Shop Gießen;
1156;942916;6534947;COM;Wilhelm Rink GmbH & Co. KG;
1157;921428;6567941;COM;Telekom Shop Dillenburg;http://www.telekomshop.de
1158;1076680;6535468;COM;STAHLGRUBER Communication Center GmbH;
1159;1104975;6627046;COM;Euronics;
1160;1079560;6590674;COM;LTE - VF Shop Bad Hersfeld City-Shop Gesellschaft mbH;
1161;1079675;6590787;COM;BASE Shop Bad Hersfeld;
1162;1104727;6708995;COM;O 2 Shop;
1163;1139697;6704361;COM;MEDIMAX Electronic Objekt Duderstadt GmbH;
1164;1080990;6648921;COM;Vodafone Shop Hessisch Lichtenau / Alexander Fuchs / Partneragentur;
1165;1095329;6758942;COM;Medialand Mobilfunk-Center GmbH;
1166;1169702;6840150;COM;Wyrwas Studiotechnik GmbH;www.bang-olufsen.com/schuetzenstrasse
1167;1169962;6840419;COM;Data Center Braunschweig;
1168;1170635;6840510;COM;mobilcom-debitel Shop Braunschweig;
1169;1169925;6840588;COM;BASE Shop Braunschweig;
1170;1169857;6840064;COM;BASE Shop Braunschweig;
1171;1170431;6840159;COM;Vodafone Shop Braunschweig Rami Douedari /Business-Store;
1172;1171921;6838578;COM;BASE Quality Partner Braunschweig;
1173;1294094;6816108;COM;SATURN;http://www.saturn.de/webapp/wcs/stores/servlet/MultiChannelAllStores?storeId=13801&langId=-3
1175;1305396;6796158;COM;Schulz Schönebeck Rainer Schulz;
1176;1351544;6866245;COM;Euronics;
1178;1266608;6844417;COM;Euronics Eichel TV-Hifi-Video;
1179;1225844;6814095;COM;Euronics;
1180;1320557;6898864;COM;MEDIMAX Electronic Objekt Stendal GmbH;
1181;1318973;6902588;COM;mobilcom-debitel Shop Stendal;
1182;754684;6652719;COM;Karttel GmbH;
1183;747055;6667146;COM;BASE Quality Partner Meerbusch;
1184;771135;6643786;COM;Vodafone Shop Hilden OT Media GmbH /Partneragentur;
1185;761746;6666605;COM;The Phone House;
1186;761873;6666694;COM;BASE Shop Ratingen;
1187;717774;6637438;COM;Gebr. Geiser GmbH;
1188;742117;6652180;COM;Michael Lieven;
1189;702512;6627848;COM;TC Solution GmbH;
1190;792200;6663613;COM;Nonnweiler & Lasogga GmbH;
1191;800655;6661393;COM;Euronics;
1192;816540;6640598;COM;expert Mega Markt;
1193;816081;6640268;COM;Euronics;
1194;787673;6644711;COM;Euronics;
1195;778703;6647583;COM;Vodafone Shop Haan Kolz GbR Haan /Partneragentur;
1196;829861;6705260;COM;O 2 Shop;
1197;819935;6702076;COM;BASE Quality Partner Dortmund;
1198;829663;6711182;COM;SATURN;http://www.saturn.de/webapp/wcs/stores/servlet/MultiChannelAllStores?storeId=13801&langId=-3
1199;821377;6704381;COM;EP:Schiefelbein & Hartmann;http://www.schiefelbein-hartmann.de
1200;803139;6709892;COM;mobilcom-debitel Shop Herne;
1202;807568;6701985;COM;Soeffing-Boesner GmbH;
1203;812034;6698435;COM;Euronics;
1204;779245;6702225;COM;O 2 Partner-Shop;
1205;773379;6691948;COM;mobilcom-debitel Shop Mülheim;
1206;822649;6724768;COM;Bang & Olufsen;
1207;763325;6707006;COM;expert Grobe;
1208;762693;6764050;COM;Telekom Shop Borken;http://www.telekomshop.de
1209;735586;6763060;COM;Telekom Partner Bocholt;
1210;735733;6730901;COM;The Phone House;
1211;736668;6729469;COM;TELSAN Communications GmbH;
1212;752249;6690841;COM;BASE Shop Duisburg;
1213;729670;6672682;COM;Vodafone Shop Schwanenmarkt Inh. Mehmet Yanik;
1214;732455;6668039;COM;BASE Shop Krefeld- Fischeln;
1215;732552;6667925;COM;Vodafone PA Fischeln Herr Özgür Düzgün;
1216;739370;6676842;COM;mobilcom-debitel Shop Krefeld-Uerdingen;
1217;727388;6661167;COM;MobitPlus Oktar;
1218;714133;6679635;COM;MEDIMAX Electronic Objekt Kempen GmbH;
1219;713847;6678593;COM;BASE Shop Kempen;
1220;849890;6785660;COM;Foto-Studio Effing;
1221;809228;6761887;COM;Vodafone Shop Marktstr. Herr Emirkan Redzepi /Partneragentur;
1222;827045;6842912;COM;mobilcom-debitel Shop Rheine Innenstadt;
1223;785460;6872105;COM;Vodafone BPS Nordhorn Pläschke & Körner Gbr;
1224;796687;6782564;COM;Foto-Studio Heuermann;
1225;796907;6782396;COM;Foto Wolbring;http://www.fotohaus-wolbring.de
1226;796652;6781844;COM;Expert Coesfeld;
1227;903067;6848022;COM;Vodafone-Shop im Marktkauf CommNet Digital Vertriebs- und Dienstleistungsges. mbH;
1228;907686;6811635;COM;T I M Tim Rolle;
1229;921650;6925478;COM;O 2 Partner-Shop;
1230;857055;6842174;COM;Master's Gerd Middelhuis;
1231;877980;6849252;COM;Foto Erhardt GmbH;http://www.foto-erhardt.de
1232;895611;6946107;COM;Telepoint Elektrohandelsges.;
1233;893962;6946562;COM;The Phone House;
1234;811229;6919076;COM;mobilcom-debitel Shop Meppen;
1235;813584;6886998;COM;BASE Shop Lingen;
1236;764422;6882052;COM;Euronics;
1237;775917;6582550;COM;Ferhat Issever;
1238;772997;6602660;COM;O 2 Shop;
1239;772535;6602829;COM;FuturePoint;
1240;773292;6606952;COM;VF Premium Store Neusser Str. Eren Yalavac;
1241;766064;6618460;COM;EP:Fernsehmeister;http://www.ep-fernsehmeister.de
1242;769304;6604880;COM;O 2 Partner-Shop;
1243;770272;6599056;COM;Filiale Sülz;
1244;784804;6593486;COM;Porzer Telefonladen;
1245;776950;6619760;COM;Vodafone-Shop;
1246;783473;6619291;COM;mc-h Networking Agentur;
1247;676566;6573617;COM;Aachen;http://www.mediamarkt.de/mcs/marketinfo/Media-Markt-Aachen,66352,-3.html
1248;685319;6569813;COM;Brander Foto Express GmbH;
1249;683934;6580151;COM;BASE Quality Partner Würselen;
1250;691990;6574654;COM;BASE Quality Partner Stolberg;
1251;721099;6579157;COM;BASE Shop Düren;
1252;682371;6625947;COM;EP:Plum;http://www.ep-plum.de
1253;677758;6625013;COM;BASE Shop Heinsberg;
1254;789752;6567355;COM;Teleo GmbH & Co. KG;
1255;788222;6564932;COM;BASE Shop Bonn;
1256;794410;6564960;COM;Telekom Shop Bonn;http://www.telekomshop.de
1257;776969;6572126;COM;BASE Quality Partner Bornheim;
1258;772418;6548195;COM;Foto Eich;
1259;772716;6548035;COM;BASE Quality Partner Rheinbach;
1260;772716;6548035;COM;BASE Quality Partner Rheinbach;
1261;806207;6533813;COM;BASE Quality Partner Sinzig;
1262;771408;6505349;COM;BASE Quality Partner Adenau;
1263;801436;6578541;COM;my-eXtra Siegburg;https://myextra-siegburg.storeship.com
1264;811293;6573481;COM;Euronics;
1265;810494;6573940;COM;O 2 Partner-Shop;
1266;754794;6554244;COM;Foto Regh GmbH;
1267;739576;6546870;COM;Euronics;
1268;750824;6407433;COM;F-Connect GmbH;
1269;715624;6476740;COM;Papkalla GmbH;
1270;904794;6395070;COM;Alzey (im Rheinhessen-Center);http://www.mediamarkt.de/mcs/marketinfo/Media-Markt-Alzey-%28im-Rheinhessen-Center%29,67352,-3.html
1271;814543;6387894;COM;BASE Shop Idar-Oberstein;
1272;843867;6501871;COM;Expert Klein GmbH;
1273;803195;6496302;COM;O 2 Partner-Shop;
1274;872202;6618427;COM;Euronics;
1275;815406;6670209;COM;Foto Kottsieper;
1276;815935;6670501;COM;Vodafone Shop Gevelsberg expert Ellinghaus GmbH /Business-Store;
1277;848452;6652096;COM;mobilcom-debitel Shop Lüdenscheid Serhat Kocyigit;
1278;867130;6688982;COM;BASE Quality Partner Menden;
1279;868630;6735159;COM;SATURN;http://www.saturn.de/webapp/wcs/stores/servlet/MultiChannelAllStores?storeId=13801&langId=-3
1280;868938;6735034;COM;BASE Shop Hamm;
1281;855207;6709303;COM;mobilcom-debitel Shop Unna;
1282;898719;6713750;COM;o2 Premium Partner Soest 1 W.E.S. Kommunikation GmbH;
1283;901127;6716184;COM;The Phone House;
1284;965381;6458876;COM;BASE Shop Frankfurt/Main;
1285;969103;6458543;COM;Atelco;
1286;973027;6463507;COM;Vodafone Shop Hessencenter XM Mobile GmbH / Partneragentur;
1287;957984;6464722;COM;Roger Detroy Video-Color-Service;
1288;957644;6460768;COM;EP:Kelety;http://www.ep-kelety.de
1289;957431;6460716;COM;BASE Shop Frankfurt/Main;
1290;961577;6454125;COM;Telekom Shop Frankfurt Niederrad;http://www.telekomshop.de
1291;973162;6496849;COM;Mobilfunk Wagner Andreas Wagner;
1292;949051;6497274;COM;BASE Quality Partner Usingen;
1293;954403;6473814;COM;BASE Shop Oberursel;
1294;974197;6457075;COM;Vodafone Shop Aliceplatz Kristijan Djuricic /Partneragentur;
1295;991910;6462140;COM;Telekom Shop Hanau;http://www.telekomshop.de
1296;1009852;6437061;COM;expert klein GmbH;
1297;1024810;6389724;COM;Cat GmbH;
1298;961321;6419848;COM;Expert Klein GmbH;
1299;1001062;6394043;COM;Euronics;
1300;999858;6404533;COM;S.B. Foto Ihr Bilderparadies;
1301;982220;6416863;COM;Euronics;
1302;916023;6452944;COM;Telekom Shop Wiesbaden;http://www.telekomshop.de
1303;916053;6452704;COM;Vodafone Shop Wiesbaden M-Fon GmbH & Co.KG /Businesstore;
1304;916450;6451421;COM;SATURN;http://www.saturn.de/webapp/wcs/stores/servlet/MultiChannelAllStores?storeId=13801&langId=-3
1305;914021;6447341;COM;Herr Philip Ramann Vodafone Shop Wiesbaden;
1306;935602;6437921;COM;Telekom Shop Rüsselsheim;http://www.telekomshop.de
1307;935614;6437892;COM;mobilcom-debitel Shop Rüsselsheim;
1308;919540;6490788;COM;Fotostudio Marlies;
1309;924673;6466822;COM;Fotoatelier Mallmann;
1310;950662;6456506;COM;Vodafone PA Höchst Inh. Herr Tekle Keleta;
1311;777573;6307975;COM;Vodafone-Shop Saarbrücken;
1312;777880;6307534;COM;Vodafone Shop Saarbrücken XM Mobile GmbH /Partneragentur;
1314;819058;6309709;COM;EP:Schwarz;http://www.ep-schwarz.de
1315;799046;6323948;COM;Neunkirchen;http://www.mediamarkt.de/mcs/marketinfo/Media-Markt-Neunkirchen,66877,-3.html
1316;796289;6336370;COM;IDM-Service UG;
1317;753766;6317564;COM;expert Elektra Ensdorf;
1318;890779;6381279;COM;Foto Express Bildermarkt;
1319;890713;6381257;COM;VF Shop Kirchheimbolanden Inh. Anna Quartier;
1320;938068;6321820;COM;BASE Shop Speyer;
1321;942222;6350246;COM;O 2 Partner-Shop;
1322;939301;6360338;COM;Foto Studio Mechnig;http://www.fotomechnig.de
1323;947000;6354781;COM;EP:Fischer;http://www.ep-fischer-gmbh.de
1324;966802;6337644;COM;Telekom Shop Heidelberg Altstadt;http://www.telekomshop.de
1325;967122;6317777;COM;BASE Quality Partner Wiesloch;
1326;999505;6347085;COM;EP:Gerbracht;http://www.ep-gerbracht.de
1327;963880;6361800;COM;Foto Witt;http://www.foto-witt.de
1328;1020380;6229710;COM;O 2 Partner-Shop;
1329;1020243;6229806;COM;Telekom Shop Stuttgart;http://www.telekomshop.de
1330;1020866;6230862;COM;Vodafone-Shop Stuttgart 4 - Innenstadt;
1331;1020007;6229499;COM;BASE Shop Stuttgart;
1332;1024915;6234538;COM;O 2 Partner-Shop;
1333;1024904;6235884;COM;o2 Premium Partner Stuttgart 4 Toker telecom;
1334;1031252;6236399;COM;Cosmo Tel Pantzartzis GbR AMS;
1335;1030833;6237336;COM;HSKomm;
1336;1019868;6212365;COM;BASE Quality Partner Leinfelden-Echterdingen;
1337;989197;6196077;COM;foto-markt Zahlen GmbH;
1338;1019870;6248841;COM;TELEpoint Thomas Fimpel;
1339;993235;6179458;COM;Telekom Shop Rottenburg;http://www.telekomshop.de
1340;966586;6174353;COM;Edelmetallhandel Geba Genc Bülent;
1341;960253;6160516;COM;Hauser;
1342;956345;6197927;COM;Drogerie Hiller;
1343;944594;6179113;COM;Euronics;
1344;952459;6187779;COM;EP:Dieterle;http://www.ep-dieterle.de
1345;1003409;6135442;COM;hr Bildermacher Lengerer;
1346;1032358;6190106;COM;EP:Electro Auer;http://www.ep-electroauer.de
1347;1073629;6217469;COM;Berroth u. Zeller GbR;http://www.photo-porst-goeppingen.de
1348;1050640;6208552;COM;Telekom Shop Kirchheim-Teck;http://www.telekomshop.de
1349;1089301;6233931;COM;Telekom Shop Schwäbisch Gmünd;http://www.telekomshop.de
1350;1025178;6291362;COM;mobilcom-debitel Shop Heilbronn;
1351;1024289;6293429;COM;Heilbronn (am Europaplatz);http://www.mediamarkt.de/mcs/marketinfo/Media-Markt-Heilbronn-%28am-Europaplatz%29,77363,-3.html
1352;1025363;6296944;COM;Telekom Shop Neckarsulm;http://www.telekomshop.de
1353;1030624;6296607;COM;Peter Wahl Funksysteme;
1354;1104347;6296566;COM;HomeMedia;
1355;1014913;6326033;COM;KA3 Telecom im Kaufland Bülent Arslan;
1356;990539;6290973;COM;Foto Kammerlander;http://www.foto-kammerlander.de
1358;912777;6243883;COM;Foto und Mehr;http://www.foto-tursky.de
1359;912291;6243469;COM;BASE Shop Rastatt;
1360;940684;6109961;COM;Telekom Shop Villingen-Schwenningen;http://www.telekomshop.de
1361;975687;6056165;COM;Foto-Graf;
1362;959351;6127892;COM;Euronics;
1363;959310;6127935;COM;BASE Shop Rottweil;
1364;959926;6112392;COM;Vodafone Shop Trossingen RedCom GmbH & Co. KG /Business Store;
1365;872914;6099031;COM;Silomon GmbH;www.bang-olufsen.com/freiburg
1366;874043;6105053;COM;Vodafone Shop Gundelfinger Str Selcuk Kaba /Partneragentur;
1367;868443;6097617;COM;Freiburg;http://www.mediamarkt.de/mcs/marketinfo/Media-Markt-Freiburg,66357,-3.html
1368;884590;6094307;COM;Dominik Sütterlin AMS;
1369;856486;6123678;COM;Vodafon & Telekom Endingen;
1370;853448;6067304;COM;RINGFOTO Heinrich;
1371;846852;6032586;COM;Foto Toth GmbH;
1372;1285917;6122755;COM;Vodafone Shop Sonnenstr. Öztürk Turgay&Franz Steve GbR /Premium-Store;
1373;1286642;6123040;COM;mobilcom-debitel Shop München A-Tech München GmbH;
1374;1286737;6122627;COM;BASE Shop München;
1375;1284862;6121292;COM;BASE Shop München;
1376;1282421;6125708;COM;Handyshop Neuhausen e.K. Ali Yilmaz;
1377;1282433;6125474;COM;BASE Shop München;
1378;1279067;6123228;COM;BASE Shop München;
1379;1287750;6126621;COM;BASE Shop München;
1380;1289470;6132271;COM;mobilcom-debitel Shop München;
1381;1280259;6129987;COM;Foto Lehrer;http://www.photo-lehrer.de
1382;1274470;6124751;COM;Telekom Shop Pasing Arcaden;
1383;1274441;6124751;COM;BASE Shop München;
1384;1279142;6115620;COM;München-Solln;http://www.mediamarkt.de/mcs/marketinfo/Media-Markt-M%C3%BCnchen-Solln,79352,-3.html
1385;1294270;6122825;COM;Vodafone-Shop NL;
1386;1258864;6117992;COM;Aktiv Telecom UG (haftungsbeschränkt);
1387;1242899;6099810;COM;Vodafone Shop Ammersee Inh. Alexander Cigarev /Business-Premium-Store;
1388;1251281;6129511;COM;BASE Shop Fürstenfeldbruck;
1389;1233860;6016619;COM;O 2 Partner-Shop;
1390;1334426;6078331;COM;Vodafone Shop Bad Aibling Telko GmbH /Business-Premium-Store;
1391;1346235;6064956;COM;EP:NADLER INH. GEORG NADLER;
1392;1352741;6106126;COM;SP:KAINZ JOSEF KAINZ;
1393;1300906;6079220;COM;MM - Art Michael Mühlbauer;
1394;1300986;6079975;COM;Handy-Insel Holzkirchen Holger Drogan;
1395;1328610;6062832;COM;Handy-Insel Fischbachau Hubert Mayr;
1396;1350485;6191634;COM;Landshut;http://www.mediamarkt.de/mcs/marketinfo/Media-Markt-Landshut,67855,-3.html
1397;1388529;6206759;COM;Euronics;
1398;1373638;6175107;COM;Euronics;
1399;1409020;6137515;COM;EP:Electro Maier;http://www.ep-elektro-maier.de
1400;1279699;6188435;COM;BASE Quality Partner Pfaffenhofen;
1401;1296933;6110281;COM;o2 Premium Partner Ottobrunn 1 Teltec GmbH;
1402;1275325;6137422;COM;BASE Quality Partner Karlsfeld;
1403;1209246;6171027;COM;Vodafone Shop Gersthofen Herr Ismail Celik / Partneragentur;
1404;1198128;6219815;COM;expert Arndt;
1405;1198734;6220189;COM;mobilcom-debitel Shop Donauwörth;
1406;1166914;6242793;COM;EP:Liton;http://www.ep-liton.de
1407;1146860;6054771;COM;BASE Shop Kempten;
1408;1136013;6027112;COM;TELE-Team Bentele;
1409;1183634;6083158;COM;expert TechnoMarkt;
1410;1181051;6080057;COM;Vodafone Shop Kaiser-Max-Str. Muhammed Sefa Üstün /Business-Store;
1411;1064290;6044313;COM;Euronics;
1412;1068722;6063876;COM;Foto Sonnenbild;
1413;1068982;6064040;COM;Vodafone Shop Ravensburg Mirella Lindner u. Alpan Mora /Business Premium-Store;
1414;1114010;6071097;COM;MEGA Company GmbH;
1415;1116392;6049136;COM;Bucher GmbH;http://www.foto-bucher.de
1416;1055670;6103573;COM;Expert Bad Saulgau GmbH;
1417;1088325;6116371;COM;Photo Porst;http://www.photo-porst-biberach.de
1418;1088319;6114070;COM;Fa. Claudius Betz;
1419;1099937;6084879;COM;EP:Fähndrich;http://www.ep-faehndrich.de
1420;1107578;6166858;COM;Vodafone Shop im BlautalCenter Mobilshop Senden /Premium Store;
1421;1087962;6168839;COM;Holger Gross-Günther GKL-Telekommunications;
1422;1077025;6181872;COM;Handy Shop Laichingen Mahmut Demir;
1423;1120847;6145990;COM;Euronics;
1424;1128805;6213076;COM;Alexander Schwenk ALZA.COM AMS;
1425;1230642;6344247;COM;BASE Quality Partner Nürnberg;
1426;1224764;6342930;COM;expert TeVi Markt Nürnberg-West;
1427;1224984;6345232;COM;Vodafone Shop Sigmundstraße Dialog Telecom GmbH /Business Premium-Store;
1428;1226409;6339771;COM;Telekom Shop Nürnberg;http://www.telekomshop.de
1429;1232268;6342811;COM;O 2 Partner-Shop;
1430;1218651;6342776;COM;Euronics;
1431;1224958;6338311;COM;Foto-Studio Stochl;
1432;1265095;6325664;COM;Phone-Island Natalia Fichtner;
1433;1260764;6321928;COM;Mobion GmbH;
1434;1249925;6310581;COM;SAFE IT-Service GmbH;
1435;1270257;6354622;COM;Monza Autozubehör e.K.;
1436;1201448;6388041;COM;Call Money GmbH Filiale Höchstadt;
1437;1137044;6299470;COM;Euronics;
1438;1305210;6353884;COM;Vodafone Shop Luitpoldplatz ACS Handelsgesellschaft mbH 70890300 DASS;
1439;1275632;6273968;COM;EP:Dirsch Media;http://www.ep-dirsch-media.de
1440;1352086;6383931;COM;Hösl Electronic Alois Hösl;
1441;1322997;6390783;COM;Euronics;
1442;1347475;6272277;COM;BASE Shop Regensburg;
1443;1408700;6303898;COM;Handybitch.de GmbH;
1444;1514905;6208987;COM;Foto Dünnbier;http://www.foto-duennbier.de
1445;1479934;6165943;COM;expert THEINER;
1446;1517943;6233585;COM;Foto-Elektro Reschauer;
1447;1413679;6280405;COM;Siegwald Holzinger e.K.;
1448;1434234;6232064;COM;expert Plattling Feuchtgruber GmbH;
1449;1324817;6494416;COM;HOF-FOTOGRAF;http://www.hof-fotograf.de
1450;1272994;6458453;COM;Kulmbach;http://www.mediamarkt.de/mcs/marketinfo/Media-Markt-Kulmbach,108952,-3.html
1451;1210976;6420962;COM;Telekom Shop Bamberg;http://www.telekomshop.de
1452;1229927;6464219;COM;Flanderka Aurel;
1453;1258968;6480606;COM;Foto Dölling Ulf Krause e.K.;http://www.foto-doelling-shop.de
1454;1258046;6478784;COM;EP:Deuber;
1455;1104672;6403655;COM;WÜTELCO GmbH;
1456;1138000;6446929;COM;Photo Porst;http://www.photoporst-schweinfurt.de
1457;1137668;6446437;COM;Foto Appel GmbH;http://www.foto-appel.de
1458;1137118;6445923;COM;O 2 Partner-Shop;
1459;1137863;6446659;COM;The Phone House;
1460;1099788;6458980;COM;Foto Peter Stürzenberger;http://www.foto-stürzenberger.de
1461;1079024;6365030;COM;Photo Porst;
1462;1087029;6351382;COM;Vodafone Shop Bad Mergentheim Inh.Raimund Fleisz /Premium-Store;
1463;1092352;6350679;COM;Computertechnik Thomas Bandt;
1464;1162239;6565155;COM;Foto Schmitt;http://www.foto-schmitt.de
1465;1225588;6608557;COM;Mediatechnik Baum GmbH;
1466;1222627;6615304;COM;mobilcom-debitel Shop Erfurt;
1467;1231728;6605212;COM;BASE Quality Partner Erfurt;
1468;1229641;6609087;COM;BASE Shop Erfurt;
1469;1201227;6699671;COM;Servicepoint;
1470;1146177;6610092;COM;Vodafone Shop Eisenach DaRo Tel GmbH /Business-Store;
1471;1164708;6651138;COM;Euronics;
1472;1529904;6572451;FIN;Ostsächsische Sparkasse Dresden Altenberg Filiale;
1473;1536983;6575622;FIN;Frank Zielke;www.axa-betreuer.de/Frank_Zielke
1474;1549812;6607182;FIN;Ostsächsische Sparkasse Dresden Pirna FirmenkundenCenter;
1476;1573611;6599402;FIN;Ostsächsische Sparkasse Dresden Bad Schandau Filiale;
1477;1566712;6600158;FIN;DEVK Versicherungen - Udo Pueschel;http://udo-pueschel.devk.de
1479;1580276;6618326;FIN;Roy Versicherungsmakler GmbH;
1480;1586954;6608958;FIN;Hoh, Andre;http://www.andre.hoh.ergo.de
1482;1577736;6634612;FIN;Kreissparkasse Bautzen Star Tankstelle SB-Filiale;
1483;1576434;6636467;FIN;VIB Beratungszentrum Michael Martin;http://www.vibmartin.de
1484;1576976;6636763;FIN;Hauffe, Ingrid;http://www.ingrid.hauffe.ergo.de
1487;1567651;6661844;FIN;Hans-Dieter Stange Generalvertretung;
1488;1580670;6667712;FIN;Gerhard Robel Generalvertretung;
1489;1556858;6685789;FIN;Gottfried Rudolf;
1492;1558049;6718394;FIN;DEVK Versicherungen - Rüdiger Lehmann;http://ruediger-lehmann.devk.de
1493;1539995;6698971;FIN;Sparkasse Niederlausitz Schwarzheide Geldautomat;
1494;1559593;6694328;FIN;Mahrholz GmbH Versicherungsmakler;http://www.mahrholz.de
1496;1604973;6646343;FIN;Tanja Schmole Versicherungsmakler;
1497;1591423;6637867;FIN;Deutsche Post;
1498;1604377;6622232;FIN;Kreissparkasse Bautzen Sohland Geldautomat;
1499;1593337;6668925;FIN;Kreissparkasse Bautzen Königswartha Geldautomat;
1500;1593496;6668855;FIN;Volksbank Bautzen eG;www.volksbank-bautzen.de
1502;1615669;6620308;FIN;Marcel Pätzold;
1503;1638161;6618026;FIN;Volksbank Löbau-Zittau eG - Filiale Herrnhut;www.vb-loebau-zittau.de
1504;1646504;6597273;FIN;Sparkasse Oberlausitz-Niederschlesien Löbauer Platz Geldautomat;
1505;1644480;6595977;FIN;Kluge, Thomas;http://www.thomas.kluge.ergo.de
1506;1642901;6592582;FIN;Hütel, Mario;http://www.mario.huetel.ergo.de
1507;1665380;6639632;FIN;Martina Fiedler Generalvertretung;
1508;1665053;6640759;FIN;Dieter Schulze Generalvertretung;
1509;1660479;6616560;FIN;Sparkasse Oberlausitz-Niederschlesien Ostritz Filiale;
1510;1664390;6673357;FIN;Servicebüro Rothenburg/O.L.;
1511;1621364;6685329;FIN;Olaf Semmler Generalvertretung;
1513;1583591;6682369;FIN;Deutsche Post;
1514;1595118;6749781;FIN;Sparkasse Spree-Neiße Sandow Geldautomat;
1515;1592052;6753551;FIN;VR Bank Lausitz eG;www.vrblausitz.de
1516;1593313;6749524;FIN;Sparkasse Spree-Neiße Spree-Galerie Geldautomat;
1517;1593806;6748702;FIN;Sparkasse Spree-Neiße Breitscheidplatz Geldautomat;
1518;1594259;6749007;FIN;Tobias Krauser Hauptvertretung;
1519;1592162;6749275;FIN;DEVK Versicherungen - Mario Hänsch;http://mario-haensch.devk.de
